2                       (0,0)    (+1.000e+00,+0.000e+00)
2                       (0,0)    (+1.000e+00,+0.000e+00)
2     (+2.717e-03,-1.428e-03)    (+8.698e-01,-4.934e-01)
2     (+3.515e-03,-5.224e-03)    (+5.037e-01,-8.639e-01)
2     (+9.402e-04,-9.781e-03)    (+1.765e-03,-1.000e+00)
2     (-5.271e-03,-1.273e-02)    (-4.894e-01,-8.719e-01)
