2                       (0,0)    (+1.000e+00,+0.000e+00)
2                       (0,0)    (+1.000e+00,+0.000e+00)
2     (-4.790e-03,+3.452e-04)    (+9.929e-01,-1.190e-01)
2     (-8.393e-03,+1.162e-03)    (+9.714e-01,-2.373e-01)
2     (-1.106e-02,+2.234e-03)    (+9.354e-01,-3.534e-01)
2     (-1.297e-02,+3.419e-03)    (+8.850e-01,-4.654e-01)
