2                       (0,0)    (+1.000e+00,+0.000e+00)
2                       (0,0)    (+1.000e+00,+0.000e+00)
2     (-1.821e-02,+3.229e-03)    (+9.817e-01,-1.898e-01)
2     (-3.583e-02,+1.235e-02)    (+9.321e-01,-3.601e-01)
2     (-5.127e-02,+2.610e-02)    (+8.590e-01,-5.087e-01)
2     (-6.349e-02,+4.287e-02)    (+7.686e-01,-6.351e-01)
